"Date (UTC)","Timestamp (UTC)","Michelle Obama","Ron DeSantis","Kamala Harris","Donald Trump","Joe Biden","Nikki Haley","Vivek Ramaswamy","Gavin Newsom","Robert F. Kennedy Jr.","Chris Christie","Hillary Clinton","Bernie Sanders","AOC","Elizabeth Warren","Kanye West","Other Democrat Politician","Other Republican Politician"
"10-12-2024 00:00","1728691202","0.0015","0.0005","0.716","0.2765","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 01:00","1728694802","0.0015","0.0005","0.7145","0.2765","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 02:00","1728698403","0.0015","0.0005","0.716","0.2765","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 03:00","1728702002","0.0015","0.0005","0.7125","0.2765","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 04:00","1728705602","0.0015","0.0005","0.712","0.2755","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 05:00","1728709202","0.0015","0.0005","0.711","0.276","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 06:00","1728712802","0.0015","0.0005","0.712","0.276","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 07:00","1728716402","0.0015","0.0005","0.7125","0.2755","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 08:00","1728720003","0.0025","0.0005","0.7155","0.276","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 09:00","1728723602","0.0025","0.0005","0.7165","0.277","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 10:00","1728727202","0.0025","0.0005","0.7145","0.2765","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 11:00","1728730802","0.0015","0.0005","0.7125","0.2765","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 12:00","1728734403","0.0015","0.0005","0.715","0.2745","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 13:00","1728738002","0.0015","0.0005","0.7165","0.275","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 14:00","1728741603","0.0015","0.0005","0.7145","0.2755","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 15:00","1728745203","0.0015","0.0005","0.7155","0.275","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 16:00","1728748802","0.0015","0.0005","0.7155","0.2725","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 17:00","1728752403","0.0015","0.0005","0.7155","0.2725","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 18:00","1728756002","0.0015","0.0005","0.7155","0.2725","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 19:00","1728759602","0.0015","0.0005","0.716","0.2725","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 20:00","1728763202","0.0025","0.0005","0.722","0.272","0.0005","0.0015","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 21:00","1728766802","0.002","0.0005","0.7225","0.2715","0.0005","0.0015","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 22:00","1728770402","0.002","0.0005","0.7245","0.272","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-12-2024 23:00","1728774002","0.0015","0.0005","0.725","0.2715","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 00:00","1728777603","0.002","0.0005","0.724","0.2715","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 01:00","1728781202","0.0015","0.0005","0.7295","0.2695","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 02:00","1728784802","0.002","0.0005","0.727","0.2635","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 03:00","1728788402","0.0015","0.0005","0.7355","0.2625","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 04:00","1728792002","0.0025","0.0005","0.7295","0.2615","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 05:00","1728795602","0.0025","0.0005","0.7295","0.2655","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 06:00","1728799202","0.002","0.0005","0.731","0.2655","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.002","0.0015"
"10-13-2024 07:00","1728802802","0.002","0.0005","0.731","0.2655","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.002","0.0015"
"10-13-2024 08:00","1728806402","0.0015","0.0005","0.729","0.2635","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.002","0.0015"
"10-13-2024 09:00","1728810002","0.002","0.0005","0.7315","0.2615","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0025","0.0015"
"10-13-2024 10:00","1728813602","0.0015","0.0005","0.7305","0.2615","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 11:00","1728817202","0.0025","0.0005","0.7335","0.2625","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 12:00","1728820803","0.0015","0.0005","0.7255","0.2695","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 13:00","1728824402","0.0015","0.0005","0.7195","0.276","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 14:00","1728828002","0.0015","0.0005","0.7175","0.276","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 15:00","1728831602","0.0015","0.0005","0.7175","0.2765","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 16:00","1728835202","0.0015","0.0005","0.7135","0.2805","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 17:00","1728838802","0.0015","0.0005","0.7135","0.2825","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 18:00","1728842402","0.0015","0.0005","0.713","0.2835","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 19:00","1728846002","0.0015","0.0005","0.714","0.2825","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 20:00","1728849602","0.0015","0.0005","0.7115","0.284","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 21:00","1728853203","0.0015","0.0005","0.7105","0.2845","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 22:00","1728856802","0.0015","0.0005","0.7115","0.284","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-13-2024 23:00","1728860402","0.0015","0.0005","0.7105","0.284","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 00:00","1728864002","0.0015","0.0005","0.7105","0.285","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 01:00","1728867602","0.0015","0.0005","0.7135","0.2755","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 02:00","1728871202","0.0015","0.0005","0.713","0.2735","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 03:00","1728874802","0.0015","0.0005","0.7165","0.2795","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 04:00","1728878402","0.0015","0.0005","0.716","0.28","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 05:00","1728882002","0.0015","0.0005","0.716","0.2785","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 06:00","1728885602","0.0015","0.0005","0.7155","0.283","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 07:00","1728889202","0.0015","0.0005","0.7135","0.284","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 08:00","1728892802","0.0015","0.0005","0.7155","0.28","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 09:00","1728896402","0.0015","0.0005","0.7265","0.261","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 10:00","1728900002","0.0015","0.0005","0.719","0.2615","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 11:00","1728903602","0.0015","0.0005","0.72","0.267","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 12:00","1728907203","0.0015","0.0005","0.7225","0.262","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 13:00","1728910803","0.0015","0.0005","0.7195","0.2575","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 14:00","1728914402","0.0015","0.0005","0.7165","0.265","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 15:00","1728918002","0.0015","0.0005","0.7205","0.2635","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 16:00","1728921602","0.0015","0.0005","0.7185","0.2735","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 17:00","1728925202","0.0015","0.0005","0.7085","0.288","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 18:00","1728928802","0.0015","0.0005","0.6995","0.2965","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 19:00","1728932402","0.0015","0.0005","0.69","0.307","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 20:00","1728936002","0.0015","0.0005","0.7005","0.2985","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 21:00","1728939602","0.0015","0.0005","0.69","0.309","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 22:00","1728943202","0.0015","0.0005","0.671","0.3255","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-14-2024 23:00","1728946802","0.0015","0.0005","0.681","0.316","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 00:00","1728950402","0.0015","0.0005","0.667","0.329","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 01:00","1728954002","0.0015","0.0005","0.675","0.3225","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 02:00","1728957602","0.0015","0.0005","0.674","0.3215","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 03:00","1728961202","0.0015","0.0005","0.675","0.322","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 04:00","1728964802","0.0015","0.0005","0.671","0.322","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 05:00","1728968402","0.0015","0.0005","0.675","0.321","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 06:00","1728972002","0.0015","0.0005","0.6535","0.3435","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 07:00","1728975602","0.0015","0.0005","0.629","0.372","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 08:00","1728979202","0.0015","0.0005","0.6295","0.3685","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 09:00","1728982802","0.0015","0.0005","0.623","0.365","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 10:00","1728986402","0.0015","0.0005","0.616","0.3805","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 11:00","1728990002","0.0015","0.0005","0.6235","0.3725","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 12:00","1728993602","0.0015","0.0005","0.6405","0.357","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 13:00","1728997202","0.0015","0.0005","0.6425","0.353","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 14:00","1729000802","0.0015","0.0005","0.6355","0.362","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 15:00","1729004402","0.0015","0.0005","0.6235","0.3735","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 16:00","1729008002","0.0015","0.0005","0.6165","0.3805","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 17:00","1729011602","0.0015","0.0005","0.6305","0.3695","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 18:00","1729015202","0.0015","0.0005","0.636","0.3625","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 19:00","1729018803","0.0015","0.0005","0.6605","0.336","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 20:00","1729022402","0.0015","0.0005","0.6375","0.361","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 21:00","1729026003","0.0015","0.0005","0.6295","0.369","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 22:00","1729029603","0.0015","0.0005","0.6395","0.358","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-15-2024 23:00","1729033202","0.0015","0.0005","0.656","0.336","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 00:00","1729036803","0.0015","0.0005","0.657","0.3405","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 01:00","1729040402","0.0015","0.0005","0.6575","0.3395","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 02:00","1729044002","0.0015","0.0005","0.6565","0.339","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 03:00","1729047602","0.0015","0.0005","0.6605","0.337","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 04:00","1729051202","0.0015","0.0005","0.6585","0.338","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 05:00","1729054802","0.0015","0.0005","0.6545","0.3455","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 06:00","1729058402","0.0015","0.0005","0.6525","0.3455","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 07:00","1729062002","0.0015","0.0005","0.652","0.3455","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 08:00","1729065603","0.0015","0.0005","0.6415","0.3545","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 09:00","1729069202","0.0015","0.0005","0.642","0.356","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 10:00","1729072802","0.0015","0.0005","0.634","0.3615","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 11:00","1729076402","0.0015","0.0005","0.622","0.3765","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 12:00","1729080002","0.0015","0.0005","0.622","0.372","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 13:00","1729083602","0.0015","0.0005","0.6315","0.36","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 14:00","1729087202","0.0005","0.0005","0.636","0.3565","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 15:00","1729090803","0.0005","0.0005","0.627","0.3705","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 16:00","1729094403","0.0005","0.0005","0.628","0.3705","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0015","0.0015"
"10-16-2024 17:00","1729098002","0.0005","0.0005","0.6365","0.362","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-16-2024 18:00","1729101602","0.0005","0.0005","0.6395","0.3605","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-16-2024 19:00","1729105202","0.0005","0.0005","0.638","0.3615","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-16-2024 20:00","1729108802","0.0005","0.0005","0.64","0.3605","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-16-2024 21:00","1729112403","0.0005","0.0005","0.6405","0.3605","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-16-2024 22:00","1729116002","0.0005","0.0005","0.6435","0.3565","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-16-2024 23:00","1729119602","0.0005","0.0005","0.6465","0.3535","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 00:00","1729123202","0.0005","0.0005","0.641","0.3605","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 01:00","1729126803","0.0005","0.0005","0.648","0.3525","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 02:00","1729130403","0.0005","0.0005","0.6475","0.3525","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 03:00","1729134003","0.0005","0.0005","0.6465","0.3535","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 04:00","1729137603","0.0005","0.0005","0.644","0.3555","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 05:00","1729141203","0.0005","0.0005","0.6485","0.3525","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 06:00","1729144803","0.0005","0.0005","0.647","0.354","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 07:00","1729148402","0.0005","0.0005","0.633","0.3655","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 08:00","1729152003","0.0005","0.0005","0.628","0.3705","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 09:00","1729155603","0.0005","0.0005","0.6265","0.3725","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 10:00","1729159202","0.0005","0.0005","0.624","0.3765","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 11:00","1729162803","0.0005","0.0005","0.6235","0.3745","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 12:00","1729166402","0.0005","0.0005","0.6245","0.3745","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 13:00","1729170002","0.0005","0.0005","0.628","0.373","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
"10-17-2024 14:00","1729173603","0.0005","0.0005","0.631","0.37","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005","0.0005"
